Price,Adj Close,Close,High,Low,Open,Volume
Ticker,BRK,BRK,BRK,BRK,BRK,BRK
Date,,,,,,
2000-01-03 00:00:00+00:00,6.099999904632568,6.099999904632568,6.099999904632568,6.099999904632568,6.099999904632568,0
2000-01-04 00:00:00+00:00,6.800000190734863,6.800000190734863,6.800000190734863,6.099999904632568,6.099999904632568,4150
2000-01-05 00:00:00+00:00,6.900000095367432,6.900000095367432,7.400000095367432,6.900000095367432,7.300000190734863,2600
2000-01-06 00:00:00+00:00,6.900000095367432,6.900000095367432,6.900000095367432,6.900000095367432,6.900000095367432,0
2000-01-07 00:00:00+00:00,7.0,7.0,7.0,7.0,7.0,2000
2000-01-10 00:00:00+00:00,6.800000190734863,6.800000190734863,7.300000190734863,6.599999904632568,7.300000190734863,1750
2000-01-11 00:00:00+00:00,6.400000095367432,6.400000095367432,6.5,6.400000095367432,6.5,700
2000-01-12 00:00:00+00:00,6.699999809265137,6.699999809265137,6.699999809265137,6.0,6.400000095367432,2290
2000-01-13 00:00:00+00:00,6.699999809265137,6.699999809265137,6.699999809265137,6.699999809265137,6.699999809265137,0
2000-01-14 00:00:00+00:00,6.0,6.0,6.199999809265137,6.0,6.0,1900
2000-01-18 00:00:00+00:00,6.0,6.0,6.0,6.0,6.0,1400
2000-01-19 00:00:00+00:00,6.0,6.0,6.800000190734863,6.0,6.800000190734863,1050
2000-01-20 00:00:00+00:00,6.099999904632568,6.099999904632568,6.099999904632568,6.099999904632568,6.099999904632568,200
2000-01-21 00:00:00+00:00,6.5,6.5,6.599999904632568,6.5,6.5,2880
2000-01-24 00:00:00+00:00,6.800000190734863,6.800000190734863,6.800000190734863,6.0,6.800000190734863,4900
2000-01-25 00:00:00+00:00,6.5,6.5,6.800000190734863,6.5,6.800000190734863,750
2000-01-26 00:00:00+00:00,6.5,6.5,6.5,5.599999904632568,5.599999904632568,250
2000-01-27 00:00:00+00:00,6.5,6.5,6.5,6.5,6.5,0
2000-01-28 00:00:00+00:00,5.800000190734863,5.800000190734863,6.0,5.800000190734863,6.0,520
2000-01-31 00:00:00+00:00,5.400000095367432,5.400000095367432,6.0,4.0,6.0,3690
2000-02-01 00:00:00+00:00,5.900000095367432,5.900000095367432,6.0,5.5,5.5,1570
2000-02-02 00:00:00+00:00,5.0,5.0,5.0,5.0,5.0,100
2000-02-03 00:00:00+00:00,5.699999809265137,5.699999809265137,5.699999809265137,5.699999809265137,5.699999809265137,1200
2000-02-04 00:00:00+00:00,5.699999809265137,5.699999809265137,5.699999809265137,5.699999809265137,5.699999809265137,0
2000-02-07 00:00:00+00:00,5.699999809265137,5.699999809265137,5.699999809265137,5.699999809265137,5.699999809265137,0
2000-02-08 00:00:00+00:00,5.699999809265137,5.699999809265137,5.699999809265137,5.699999809265137,5.699999809265137,0
2000-02-09 00:00:00+00:00,5.699999809265137,5.699999809265137,5.699999809265137,5.699999809265137,5.699999809265137,0
2000-02-10 00:00:00+00:00,5.699999809265137,5.699999809265137,5.699999809265137,5.699999809265137,5.699999809265137,0
2000-02-11 00:00:00+00:00,4.599999904632568,4.599999904632568,4.599999904632568,4.599999904632568,4.599999904632568,500
2000-02-14 00:00:00+00:00,4.699999809265137,4.699999809265137,5.0,4.699999809265137,5.0,2800
2000-02-15 00:00:00+00:00,4.699999809265137,4.699999809265137,4.699999809265137,4.699999809265137,4.699999809265137,500
2000-02-16 00:00:00+00:00,5.0,5.0,5.300000190734863,4.599999904632568,4.599999904632568,5520
2000-02-17 00:00:00+00:00,5.0,5.0,5.0,5.0,5.0,500
2000-02-18 00:00:00+00:00,5.0,5.0,5.599999904632568,5.0,5.0,3150
2000-02-22 00:00:00+00:00,6.300000190734863,6.300000190734863,6.300000190734863,6.0,6.0,1500
2000-02-23 00:00:00+00:00,5.099999904632568,5.099999904632568,6.300000190734863,5.0,6.300000190734863,1750
2000-02-24 00:00:00+00:00,5.099999904632568,5.099999904632568,5.099999904632568,5.099999904632568,5.099999904632568,0
2000-02-25 00:00:00+00:00,5.0,5.0,5.099999904632568,5.0,5.099999904632568,500
2000-02-28 00:00:00+00:00,5.0,5.0,5.0,5.0,5.0,0
2000-02-29 00:00:00+00:00,5.0,5.0,5.0,5.0,5.0,0
2000-03-01 00:00:00+00:00,4.5,4.5,5.0,4.5,5.0,1150
2000-03-02 00:00:00+00:00,4.599999904632568,4.599999904632568,4.599999904632568,4.599999904632568,4.599999904632568,150
2000-03-03 00:00:00+00:00,4.599999904632568,4.599999904632568,4.599999904632568,4.599999904632568,4.599999904632568,0
2000-03-06 00:00:00+00:00,4.599999904632568,4.599999904632568,4.599999904632568,4.599999904632568,4.599999904632568,0
2000-03-07 00:00:00+00:00,4.900000095367432,4.900000095367432,4.900000095367432,4.900000095367432,4.900000095367432,750
2000-03-08 00:00:00+00:00,4.599999904632568,4.599999904632568,4.699999809265137,4.599999904632568,4.699999809265137,750
2000-03-09 00:00:00+00:00,4.599999904632568,4.599999904632568,5.400000095367432,4.599999904632568,5.400000095367432,1054
2000-03-10 00:00:00+00:00,4.800000190734863,4.800000190734863,5.0,4.5,5.0,5450
2000-03-13 00:00:00+00:00,4.800000190734863,4.800000190734863,4.800000190734863,4.800000190734863,4.800000190734863,0
2000-03-14 00:00:00+00:00,4.900000095367432,4.900000095367432,4.900000095367432,4.800000190734863,4.800000190734863,1650
2000-03-15 00:00:00+00:00,4.900000095367432,4.900000095367432,4.900000095367432,4.900000095367432,4.900000095367432,0
2000-03-16 00:00:00+00:00,5.0,5.0,5.0,5.0,5.0,400
2000-03-17 00:00:00+00:00,4.599999904632568,4.599999904632568,4.599999904632568,4.599999904632568,4.599999904632568,200
2000-03-20 00:00:00+00:00,4.599999904632568,4.599999904632568,4.599999904632568,4.599999904632568,4.599999904632568,0
2000-03-21 00:00:00+00:00,4.699999809265137,4.699999809265137,4.699999809265137,4.699999809265137,4.699999809265137,400
2000-03-22 00:00:00+00:00,4.900000095367432,4.900000095367432,4.900000095367432,4.800000190734863,4.800000190734863,1400
2000-03-23 00:00:00+00:00,4.800000190734863,4.800000190734863,4.800000190734863,4.800000190734863,4.800000190734863,500
2000-03-24 00:00:00+00:00,4.800000190734863,4.800000190734863,4.800000190734863,4.800000190734863,4.800000190734863,200
2000-03-27 00:00:00+00:00,4.5,4.5,4.5,4.5,4.5,70
2000-03-28 00:00:00+00:00,4.300000190734863,4.300000190734863,4.900000095367432,4.300000190734863,4.900000095367432,3856
2000-03-29 00:00:00+00:00,4.199999809265137,4.199999809265137,4.199999809265137,4.0,4.0,600
2000-03-30 00:00:00+00:00,4.0,4.0,4.0,4.0,4.0,300
2000-03-31 00:00:00+00:00,5.199999809265137,5.199999809265137,5.199999809265137,4.0,4.199999809265137,1150
2000-04-03 00:00:00+00:00,5.199999809265137,5.199999809265137,5.199999809265137,5.199999809265137,5.199999809265137,0
2000-04-04 00:00:00+00:00,5.199999809265137,5.199999809265137,5.199999809265137,5.199999809265137,5.199999809265137,0
2000-04-05 00:00:00+00:00,4.900000095367432,4.900000095367432,4.900000095367432,4.900000095367432,4.900000095367432,300
2000-04-06 00:00:00+00:00,4.599999904632568,4.599999904632568,4.599999904632568,4.599999904632568,4.599999904632568,300
2000-04-07 00:00:00+00:00,4.0,4.0,4.0,4.0,4.0,67
2000-04-10 00:00:00+00:00,4.0,4.0,4.0,4.0,4.0,200
2000-04-11 00:00:00+00:00,4.0,4.0,4.0,4.0,4.0,0
2000-04-12 00:00:00+00:00,3.5,3.5,3.5999999046325684,3.5,3.5999999046325684,1000
2000-04-13 00:00:00+00:00,3.5,3.5,3.5,3.5,3.5,0
2000-04-14 00:00:00+00:00,3.200000047683716,3.200000047683716,3.5,3.200000047683716,3.5,2100
2000-04-17 00:00:00+00:00,2.200000047683716,2.200000047683716,3.0,2.200000047683716,3.0,2700
2000-04-18 00:00:00+00:00,2.799999952316284,2.799999952316284,2.799999952316284,2.200000047683716,2.299999952316284,4330
2000-04-19 00:00:00+00:00,2.700000047683716,2.700000047683716,3.200000047683716,2.700000047683716,2.700000047683716,2170
2000-04-20 00:00:00+00:00,3.4000000953674316,3.4000000953674316,3.4000000953674316,2.799999952316284,2.799999952316284,2800
2000-04-24 00:00:00+00:00,3.4000000953674316,3.4000000953674316,3.4000000953674316,3.4000000953674316,3.4000000953674316,0
2000-04-25 00:00:00+00:00,2.9000000953674316,2.9000000953674316,2.9000000953674316,2.9000000953674316,2.9000000953674316,100
2000-04-26 00:00:00+00:00,2.9000000953674316,2.9000000953674316,2.9000000953674316,2.9000000953674316,2.9000000953674316,0
2000-04-27 00:00:00+00:00,2.5999999046325684,2.5999999046325684,2.700000047683716,2.5999999046325684,2.700000047683716,1390
2000-04-28 00:00:00+00:00,2.299999952316284,2.299999952316284,2.5,2.299999952316284,2.5,1950
2000-05-01 00:00:00+00:00,2.299999952316284,2.299999952316284,2.299999952316284,2.299999952316284,2.299999952316284,0
2000-05-02 00:00:00+00:00,2.299999952316284,2.299999952316284,2.299999952316284,2.299999952316284,2.299999952316284,0
2000-05-03 00:00:00+00:00,2.299999952316284,2.299999952316284,2.299999952316284,2.299999952316284,2.299999952316284,0
2000-05-04 00:00:00+00:00,2.299999952316284,2.299999952316284,2.299999952316284,2.299999952316284,2.299999952316284,0
2000-05-05 00:00:00+00:00,2.700000047683716,2.700000047683716,2.700000047683716,2.700000047683716,2.700000047683716,400
2000-05-08 00:00:00+00:00,2.4000000953674316,2.4000000953674316,2.5999999046325684,2.4000000953674316,2.5999999046325684,1200
2000-05-09 00:00:00+00:00,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,400
2000-05-10 00:00:00+00:00,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,0
2000-05-11 00:00:00+00:00,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,0
2000-05-12 00:00:00+00:00,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,0
2000-05-15 00:00:00+00:00,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,0
2000-05-16 00:00:00+00:00,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,0
2000-05-17 00:00:00+00:00,3.9000000953674316,3.9000000953674316,4.0,3.200000047683716,3.200000047683716,4650
2000-05-18 00:00:00+00:00,4.5,4.5,4.5,3.9000000953674316,3.9000000953674316,950
2000-05-19 00:00:00+00:00,4.099999904632568,4.099999904632568,4.5,4.099999904632568,4.300000190734863,1230
2000-05-22 00:00:00+00:00,4.099999904632568,4.099999904632568,4.099999904632568,4.099999904632568,4.099999904632568,0
2000-05-23 00:00:00+00:00,4.099999904632568,4.099999904632568,4.099999904632568,4.099999904632568,4.099999904632568,0
2000-05-24 00:00:00+00:00,4.199999809265137,4.199999809265137,4.300000190734863,3.9000000953674316,4.0,2500
2000-05-25 00:00:00+00:00,3.9000000953674316,3.9000000953674316,3.9000000953674316,3.9000000953674316,3.9000000953674316,50
2000-05-26 00:00:00+00:00,3.9000000953674316,3.9000000953674316,4.099999904632568,2.799999952316284,2.799999952316284,5330
2000-05-30 00:00:00+00:00,3.9000000953674316,3.9000000953674316,3.9000000953674316,3.9000000953674316,3.9000000953674316,600
2000-05-31 00:00:00+00:00,4.0,4.0,4.0,4.0,4.0,400
2000-06-01 00:00:00+00:00,4.0,4.0,4.0,4.0,4.0,0
2000-06-02 00:00:00+00:00,4.300000190734863,4.300000190734863,4.5,4.0,4.0,4850
2000-06-05 00:00:00+00:00,3.5,3.5,4.300000190734863,3.5,4.300000190734863,2300
2000-06-06 00:00:00+00:00,3.5,3.5,3.5,3.5,3.5,0
2000-06-07 00:00:00+00:00,4.0,4.0,4.0,4.0,4.0,200
2000-06-08 00:00:00+00:00,3.5,3.5,3.5,3.5,3.5,150
2000-06-09 00:00:00+00:00,3.5,3.5,3.5999999046325684,3.0999999046325684,3.5999999046325684,2800
2000-06-12 00:00:00+00:00,3.5,3.5,3.5,3.5,3.5,0
2000-06-13 00:00:00+00:00,3.5,3.5,3.5,3.5,3.5,600
2000-06-14 00:00:00+00:00,3.0,3.0,3.0,3.0,3.0,500
2000-06-15 00:00:00+00:00,2.5999999046325684,2.5999999046325684,3.0,2.5999999046325684,3.0,1500
2000-06-16 00:00:00+00:00,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,0
2000-06-19 00:00:00+00:00,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,0
2000-06-20 00:00:00+00:00,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,0
2000-06-21 00:00:00+00:00,3.0,3.0,3.0,3.0,3.0,300
2000-06-22 00:00:00+00:00,3.0,3.0,3.0,3.0,3.0,0
2000-06-23 00:00:00+00:00,2.700000047683716,2.700000047683716,2.9000000953674316,2.700000047683716,2.9000000953674316,1400
2000-06-26 00:00:00+00:00,2.700000047683716,2.700000047683716,2.700000047683716,2.700000047683716,2.700000047683716,0
2000-06-27 00:00:00+00:00,2.5999999046325684,2.5999999046325684,2.700000047683716,2.5999999046325684,2.700000047683716,750
2000-06-28 00:00:00+00:00,3.0,3.0,3.0,3.0,3.0,200
2000-06-29 00:00:00+00:00,3.0,3.0,3.0,3.0,3.0,0
2000-06-30 00:00:00+00:00,4.0,4.0,4.0,3.5,3.5,2050
